cs1,cs2
44.423473,2656.6353
64.3293,3793.6492
65.10239,2529.6172
98.86778,598.9068
47.39421,2208.7249
46.434055,2408.2253
93.41385,2726.443
65.912766,2511.526
66.419235,2521.866
35.05117,2588.9514
14.361121,1118.2959
63.22449,1971.602
88.53456,3688.8652
89.73157,2982.5225
10.281696,796.7143
80.09797,2673.4304
123.237045,2897.6082
26.168919,1934.3724
28.58023,2299.4976
88.07514,2078.6575
42.35407,2409.449
59.703796,3104.5974
40.51758,2417.246
42.011646,3387.0767
72.911194,2509.7056
30.030064,2323.655
28.783712,1542.0321
45.920612,3001.1729
32.013756,1740.3256
7.245461,1101.9973
21.38432,1539.0544
74.45186,2105.766
85.25884,3282.3677
88.50096,3223.8418
35.059887,2250.9211
92.166695,2718.7097
54.224194,2290.493
32.389774,2083.528
3.9584792,1224.2606
72.010254,2614.3545
36.81071,2802.7622
87.416245,4528.712
30.129616,2113.2122
6.957674,1286.1296
8.165694,1466.4337
12.466047,998.2692
10.933493,1124.2568
82.50446,2923.7686
101.477135,4143.4443
67.726715,3062.6992
21.375324,1550.4889
12.832723,1427.1407
81.151215,4941.839
43.76106,1758.3772
72.81416,3543.319
92.498146,3294.6865
83.82493,2611.34
14.823461,1217.5359
108.368706,3334.3647
59.57508,2610.9011
9.601487,879.29395
72.88271,3804.3162
47.14945,1846.1154
25.146166,1688.2306
94.71768,3117.638
54.4962,2235.0923
55.263756,1382.3204
26.910433,701.0645
57.58,2246.0781
15.861229,1370.3613
108.63473,3814.5273
57.55151,2211.295
53.84455,2776.7798
115.79571,3914.6282
75.82683,2954.8318
29.827839,2263.3071
35.128845,2182.273
9.037879,831.7424
114.69788,2704.819
94.3767,3658.2292
92.000244,3057.9082
88.26462,2862.926
83.30099,2716.1294
10.3475275,1019.4701
100.99273,3855.658
65.15593,2409.8696
48.469337,2797.634
84.28094,2177.6963
72.82633,4034.5505
54.430946,2627.7002
1.659919,274.62552
49.213432,3487.846
90.5631,3484.5542
103.33334,3486.4976
78.066826,2652.0227
84.32216,2656.9365
71.55832,2602.49
66.44792,2516.5532
79.61309,3068.6304
59.42394,2001.4818
121.609215,2344.6326
66.860596,2651.7185
50.17594,2254.1523
72.150566,2384.6045
2.827821,785.1215
60.668713,1959.0958
25.097534,1607.5472
76.6641,3107.1614
21.460928,1577.89
23.080544,1872.2902
69.60419,4276.271
21.827515,2297.2964
59.141716,4156.9077
42.997555,2660.9294
12.646973,1624.8086
4.5237203,1383.5889
17.381151,1492.1647
85.57084,3677.5535
49.370346,2001.415
43.32061,4700.3145
82.27175,4062.3054
41.860695,1771.5361
12.594296,1288.2463
42.433887,2232.976
108.495056,3074.1472
59.19664,2118.9092
23.21935,2695.321
100.95319,3058.6902
52.27667,3656.4277
91.593605,2670.259
27.54184,1350.3657
4.5069222,940.11273
71.72285,2752.9377
31.334555,2251.2485
49.700172,2657.1008
36.455246,2709.306
106.48978,4161.4775
26.97398,2425.922
19.697386,2019.4518
7.1183476,1679.3566
36.613235,1374.5328
55.152157,3151.4167
28.75183,1914.0618
26.258337,1853.9552
15.464999,1202.1199
12.376897,1672.5168
66.44336,3018.2134
48.579407,2565.501
101.10473,2847.7705
53.9153,3452.7722
122.06025,4250.64
16.33558,1575.8285
30.603973,1836.1415
85.13959,2766.9958
32.275024,2068.346
64.00165,2531.9932
36.06432,2038.9824
26.912638,2678.495
35.366695,2550.2031
75.71928,2806.075
77.8405,2532.2446
4.7650313,575.2624
2.2581894,976.48193
24.993893,1676.2601
57.13759,2421.2441
81.10491,3120.208
39.87148,3109.1995
5.3980594,536.40063
28.803595,1691.7982
106.243004,4371.3423
92.56323,3741.087
97.82286,3238.5208
112.56044,2666.8704
75.13456,2439.8413
6.6612782,914.2599
70.06055,3311.7598
71.45381,2781.0684
9.994918,1582.4763
98.305115,3969.3801
5.796951,1212.9457
57.198784,3129.2283
110.56981,2873.3975
106.11827,2736.4885
113.38093,2856.754
70.92378,2915.1274
89.93388,2317.7803
37.71267,2086.5718
28.355137,2037.8344
95.247696,3969.3452
90.903725,2264.5444
46.29889,2302.1587
61.708405,2949.1094
118.91201,3509.2234
48.080353,3300.824
10.179788,1120.0917
77.7458,2317.367
34.410904,1712.0637
29.396084,1919.0822
6.294314,1771.3685
23.774702,2260.946
22.733032,2564.012
2.0872102,684.9487
98.05768,2657.3733
46.004444,2030.0524
94.25338,4397.485
84.6316,2146.2935
120.81423,3618.859
7.723709,1363.2758
18.929464,825.7113
75.04352,2512.4197
76.937675,3378.8555
102.70829,2463.8066
33.62571,1459.3442
29.162916,1766.7963
86.03787,2743.6023
53.95847,2861.216
34.009415,1785.3923
43.929504,2709.5828
14.331383,1232.1285
116.473335,3847.9355
82.00124,2794.4368
82.530235,3305.8179
82.24173,3711.4375
12.305545,1327.5908
67.126434,3815.802
34.19188,3281.977
62.563087,3064.6187
49.0604,2571.4055
2.7576394,964.5631
5.383001,706.0599
10.959962,1528.4722
42.243744,1606.4672
98.030075,2641.5298
47.67966,2106.915
33.76351,2041.5421
45.438126,2275.9697
23.422743,2929.3838
67.44714,3188.2004
66.7776,2596.8433
44.864323,2077.896
24.86817,1752.9186
62.19693,2508.7048
6.4271193,1183.9769
70.793365,3038.121
117.991066,3020.9941
138.95769,3817.6846
74.75076,3308.5615
57.249115,2329.291
31.467518,2787.9727
69.49272,2059.6707
75.93805,2929.7656
39.468853,2837.701
58.453182,1833.7819
46.7565,2407.6687
85.18363,4112.354
34.955425,1811.1503
52.85637,1591.7999
67.886925,2057.9148
11.7246475,1425.2426
111.15588,2438.2456
66.886765,1836.1874
72.777565,3513.505
110.14946,3543.324
18.452833,1995.5642
33.924538,1798.141
63.478954,2621.6165
114.05445,3689.165
47.416607,3104.773
25.996897,1375.3087
86.649864,3253.952
5.325838,1632.3862
48.480175,2295.0168
88.4993,3253.007
104.806564,3482.7217
48.266438,3474.7112
16.903587,1756.919
92.26703,2475.4863
16.743465,1776.762
159.35915,3325.2605
30.184336,2429.3496
33.417397,1563.7048
78.06819,3184.549
130.9395,3969.0356
14.74129,1487.8113
30.517742,2556.9333
86.51186,4439.5996
36.615063,1807.0042
40.596848,1861.2672
31.169464,1610.0295
91.506294,3614.0515
101.62139,3309.1287
77.014786,2864.2446
55.46108,2177.532
11.170254,1028.5902
25.8925,1592.6628
47.028896,1681.9001
70.59572,3103.7056
48.33192,2210.7944
126.26414,2764.6177
3.7208152,850.8407
109.309456,2510.066
26.01177,1211.9037
23.250174,1554.2437
7.021908,929.8543
74.316956,3337.5884
103.614204,2700.0544
107.57035,2926.802
70.31389,2552.5947
104.75707,3761.9795
67.61247,2422.1404
112.60637,1692.764
9.359701,812.0053
63.67105,1838.341
129.26312,3445.6274
69.62953,2188.659
35.94188,2498.3838
75.49302,2645.61
66.45785,3317.8987
18.938364,1724.9347
50.06396,2034.9027
46.330235,2005.4988
41.46618,2079.524
68.356346,2098.2966
55.068474,1855.9995
120.77402,3567.9553
3.055132,858.4613
8.83219,707.30664
21.606695,1757.0149
92.70598,3143.201
41.910374,2267.4521
82.86547,2724.6118
64.10489,2970.687
43.59019,1682.6685
4.4348493,918.10565
22.357563,2347.388
53.9341,1441.1041
31.67526,1789.9525
27.757769,2260.514
65.96616,1789.5089
107.81422,3255.207
35.48221,2621.6792
29.767918,2075.0261
94.06562,3395.6055
74.517235,2234.2944
47.97588,3690.8386
1.7795078,399.03702
23.531614,1412.2789
40.5442,2031.8965
32.223927,2738.0134
105.47927,3655.544
51.521183,2360.1719
9.770029,1165.3694
7.0233827,1384.4149
56.051304,3770.2148
44.412594,2117.634
65.14621,3126.6814
62.537533,1778.0873
43.843563,2846.7034
49.850204,1591.345
65.64133,2314.082
33.261864,1845.9769
8.603552,1150.292
58.27073,3478.707
33.862083,2329.4075
3.305177,1278.4418
70.729515,3717.0176
45.13456,2683.9966
49.852924,2586.7395
104.619194,2031.6676
41.5148,2442.2578
22.175163,1597.6304
50.05056,1690.8187
40.171593,2011.7712
63.61605,3232.6426
31.121489,1458.6971
56.118015,1865.2386
20.164036,1391.9601
33.38288,2687.168
40.056232,2496.6917
71.974304,2975.8635
33.175816,2330.135
102.080414,3375.4626
46.471302,2159.8645
99.37502,3386.9836
5.3698206,1246.3612
53.22111,2052.2378
74.367226,3543.696
77.8016,1964.0226
62.78632,3041.1118
74.18146,5174.4336
67.105,2538.323
67.15832,2672.2024
71.53767,3818.7544
24.255486,1750.3489
38.83815,2047.8508
1.8653958,766.67706
33.180912,2514.3147
12.311227,1575.8226
78.44199,2935.23
32.20499,2289.955
99.833984,3587.494
55.480698,2942.1033
24.520435,2509.4004
62.236332,4127.406
6.3388567,1149.7859
92.51998,2942.826
84.76322,2831.8396
63.856674,3064.1765
85.85239,2714.393
60.47733,2390.1846
1.8582194,820.5467
21.343462,2051.8792
53.69828,2143.3682
46.36825,3319.7153
25.234308,1816.2772
92.891655,3613.4844
6.1490135,1312.8303
26.53192,1948.8658
32.96096,2365.5317
84.93459,3407.679
16.459536,1610.1902
24.596193,2236.0032
9.807005,1615.3429
18.1741,1654.586
11.493103,547.8022
25.80934,1661.2515
66.094734,3008.047
84.11219,3120.2842
34.96203,2621.679
27.223726,731.41113
60.57482,2233.7368
16.387642,1509.4208
70.07806,1951.1755
28.672432,1357.6655
89.49575,3463.6848
74.23789,3358.998
77.12662,2803.4512
19.668291,1612.8131
52.968765,1433.289
64.69794,3023.4043
86.525246,4062.9473
47.73523,3417.5762
4.12731,401.96057
38.859085,1931.0658
12.059583,1039.6042
38.109947,2097.4548
43.130882,2825.2893
103.79407,3419.1487
104.65497,1674.5293
52.34501,2560.7556
45.347538,658.9176
30.016474,2296.673
62.64308,2786.1326
58.66137,2622.0198
83.34017,3706.393
9.9802065,1598.6053
119.76284,2492.5088
101.46411,3395.5427
25.315876,1465.5713
49.097656,1272.0087
52.5041,1881.5576
96.582756,3791.7327
32.145428,2106.6611
37.48551,2762.1257
28.624315,1616.8116
91.10756,3434.916
11.668945,1313.214
65.35974,3519.7224
105.886734,3642.6287
25.494116,1924.4214
113.2058,2873.4353
121.20582,2726.0444
33.334267,2471.488
16.682175,1849.3523
76.9697,3686.117
79.90506,3102.5222
23.003918,1970.0941
99.96845,3326.3647
29.459963,2552.0354
10.515058,1131.8259
73.61014,3133.8298
39.09695,3088.806
24.45789,2111.9104
16.911507,1827.1313
19.539614,1093.0138
64.02394,2406.854
11.790781,1244.8351
43.06143,2691.7415
93.92033,3485.4927
57.1198,2575.4087
136.88956,2576.1772
76.31326,3276.5164
74.92994,3735.4814
22.344803,453.96072
63.352016,3329.406
38.597607,2263.9841
108.64826,2958.3398
67.36828,2709.9883
68.4075,2750.37
64.10268,3009.109
57.363148,2839.1519
20.166504,1746.9924
7.4425488,1567.7047
49.9307,1854.121
77.223434,4295.4697
57.05789,1716.6077
55.16511,3597.051
99.11192,3375.2124
41.585457,1841.6342
33.724594,2460.4646
4.507407,643.97845
19.207565,1240.3821
75.126785,1435.6537
71.360085,3919.634
12.909858,2092.0461
7.4171968,1009.4191
14.030924,1699.7852
74.11049,3285.3943
104.9248,3152.1938
14.213318,1454.8
42.865288,2807.4148
54.8478,3051.3005
93.2273,2578.4958
112.6248,3314.9836
74.6783,2890.844
14.664054,1037.3525
56.501495,3938.755
74.26692,2811.1304
27.510963,2200.1301
69.99517,2103.2754
12.251435,1342.2303
28.789986,1694.1432
28.738058,2069.7434
50.55534,2593.6401
112.62814,3220.753
52.620167,2762.1052
33.227688,1984.1311
14.486567,2762.1301
28.787539,2956.4377
13.901292,1804.2896
101.897,3644.4111
6.310585,1186.0046
104.35792,2684.895
92.38973,4611.5625
87.26592,3433.6816
88.48403,3707.9834
33.661884,1892.1304
51.978775,2450.1418
6.442751,1075.7383
32.732254,2913.1062
93.493805,3298.7666
95.98097,3595.198
96.62594,2309.2212
82.33949,2135.0034
54.548767,3069.572
28.390322,1234.5087
53.038757,1609.9506
8.130204,889.03033
55.065323,2491.791
4.1548257,1003.29376
18.6822,1997.5376
24.089266,1622.6428
50.98886,2664.1887
46.386036,2646.5774
39.409393,1192.8867
9.173097,1096.227
110.12389,2745.5015
97.44581,2189.208
66.73976,2260.3916
26.156866,2257.8809
129.14427,2964.2988
47.609913,2573.6208
12.621314,1050.0249
116.06501,1723.9708
77.42373,3326.879
30.54404,2424.4866
4.675498,869.75903
71.00841,3170.928
57.677265,2899.8274
81.22103,2587.8323
16.905712,1029.9066
5.2882037,957.1488
33.910213,1709.7554
87.57009,3904.3794
31.280413,1292.5197
95.953316,2670.3142
43.964363,2324.057
16.00015,1465.401
10.273209,1955.2556
17.931566,1906.9198
93.55758,3684.6577
33.965687,2542.0337
86.10279,2834.9075
54.372795,2593.6936
49.68792,2552.1885
20.807276,1599.0248
47.058636,2754.6443
74.53642,1671.5385
34.046967,2009.2775
23.34126,1863.3379
76.316414,2686.2236
6.4287086,905.4632
95.88599,3513.3184
33.05216,1462.8243
90.87906,4540.6206
14.285048,1641.9451
32.67041,1848.2756
93.7149,3083.6423
41.2116,3530.824
63.213184,3696.9402
80.01148,2133.4983
56.534122,2734.256
24.323185,1869.6827
73.63166,2488.0703
44.63132,2535.3816
103.634766,3293.7275
51.976284,2579.7832
29.278072,1963.8284
83.99673,3306.168
49.628784,3507.3105
31.347013,1963.4154
33.62842,2005.9993
40.377018,2251.2314
17.816042,1779.9382
5.649467,483.2338
25.30076,1688.7239
43.200603,2244.3357
35.223236,2076.4236
4.5363927,1665.8258
17.998568,1765.0511
111.83559,3204.374
93.258156,3527.8032
108.895134,3994.5862
19.209284,1894.7872
2.2055078,795.1564
49.850994,2274.6523
27.14237,2604.548
13.582203,1220.0398
34.631336,2123.808
64.6844,1778.897
53.440346,2545.7756
10.754938,1902.3582
12.500709,1175.5248
68.855644,3158.145
32.586323,2378.8843
79.9374,1366.7656
10.982197,1564.6254
84.90371,3170.2207
115.0186,3005.2034
83.021385,2857.754
15.255185,1522.9347
17.963125,1732.8329
65.36495,3221.5876
98.65215,3466.8674
65.144936,2710.7915
70.31533,2561.6338
84.987206,2809.512
19.406502,1156.5253
108.80981,3484.8132
63.49406,3349.376
56.78193,2159.9055
10.349578,1113.8821
62.64733,2771.005
78.876976,2818.775
30.01968,1830.9933
61.97554,2138.061
58.873356,2772.542
23.1195,2033.0758
2.939561,1025.9447
51.860886,3709.7566
74.97433,2930.0378
90.11924,2090.4917
113.680855,1721.1998
80.88314,3091.333
85.36441,2593.5667
34.379272,2517.9407
74.85522,4006.9365
46.28593,2874.958
12.959442,811.96875
68.22515,3666.0686
71.23749,2778.6558
15.895286,1521.6523
47.463615,2224.1267
49.59237,2511.603
3.172218,1316.1174
51.91764,3137.8196
83.66024,2072.9849
86.992226,3529.6938
20.152233,1543.5726
102.96613,3655.8057
40.04368,1905.8208
13.164787,1763.5806
54.784924,2956.1907
7.311499,1185.3158
9.244573,1318.2937
120.96799,3251.4507
21.545029,1542.5409
108.82646,2277.2632
61.15554,3122.7827
31.366838,1325.7892
52.965908,2476.773
52.657154,1583.8887
92.38181,4077.07
6.2136254,960.4404
65.00289,1669.7542
26.041454,1685.2894
43.491264,1962.5243
23.860785,1789.1742
100.92072,3018.4043
85.48756,3268.6506
60.974003,2351.385
102.41501,2458.216
91.40358,3172.719
34.69946,1432.1067
11.3413515,957.9133
109.91907,2283.3909
44.84806,1269.9813
58.33546,2965.972
36.129265,3161.4924
96.03824,3728.6165
38.497948,1745.6495
91.50391,3531.6775
87.655235,3036.1394
88.985374,2433.7107
6.0739417,874.1462
6.8517647,1280.4717
141.55626,2961.0042
48.317272,2727.689
13.683741,1213.6547
28.17679,2205.3396
14.866511,1213.475
106.942215,2626.5137
95.36443,3449.8645
47.617825,2263.5352
2.5780332,513.16003
94.96152,2497.4697
9.918301,2072.894
77.023544,2369.9722
64.188644,3555.32
78.931946,2682.7458
8.481254,1079.0365
13.159248,1111.0204
111.94992,154.42464
13.240944,1299.346
69.30021,2750.0679
63.775402,2318.269
21.703253,1810.2605
137.38585,4310.773
49.200768,4144.9834
74.27212,2875.4333
29.319769,1403.8335
84.20146,2830.885
9.881319,1551.28
31.68718,1649.6895
12.637418,949.3505
59.548843,1812.373
23.898584,1441.2909
5.2747407,649.3333
52.72272,2330.8228
86.75078,3128.9705
71.654076,3374.7148
28.255297,1911.8229
81.559784,2997.34
86.01407,2808.7493
70.310844,2811.3022
8.152134,1450.9353
76.6177,2380.793
74.587,2243.8108
18.64185,1391.4203
6.511519,928.245
119.17474,3191.6162
38.86117,2494.4692
20.247292,2335.4536
71.29758,3400.4182
5.8601665,1046.7034
59.47027,2349.7227
6.7110333,1064.3002
57.745586,1868.2825
97.417336,4028.531
79.33025,2531.4949
133.83151,3113.573
56.78112,2242.4417
21.688221,1356.2239
17.86837,1951.3745
89.33759,3167.9487
24.06271,1951.9963
83.851715,3560.813
90.89847,2976.27
71.32728,2487.6738
91.116,1026.0151
34.976677,2523.0537
79.90212,4712.7646
26.600323,1481.8965
25.849625,1971.5703
131.74315,2606.5073
69.2505,3665.1733
29.103512,1891.9304
104.30677,2027.842
3.0906854,689.85596
12.692096,1316.8566
52.278217,1972.8016
54.889336,3183.4856
11.667919,1522.2827
61.75405,2984.9734
62.44197,1126.2056
133.08118,2382.0254
6.507888,922.60205
110.6918,2782.2393
36.906685,2524.5706
35.01473,2231.0928
105.828316,3678.1985
85.44089,2638.3215
84.15807,3279.2979
14.342305,1432.4752
10.919546,1387.4208
55.52663,2029.5215
55.24838,3341.198
59.501183,2507.8738
90.30682,3769.2876
9.372064,1735.9542
94.71891,2660.7607
63.890816,2049.3318
123.963356,2679.8914
50.70623,2471.2544
20.067213,1766.5471
37.62516,2184.5493
72.61483,2855.4111
12.270102,1289.3843
108.22275,1915.8344
17.894197,1434.0365
20.588415,1578.1508
10.418563,2167.269
43.05976,2611.1294
14.119706,2013.6918
63.95153,1883.338
50.932,2461.3438
25.772287,1172.9636
57.221912,2925.2092
83.60037,2649.8118
59.499523,2895.4373
23.61489,2174.4944
8.88334,1729.9685
55.553738,2708.2537
60.33514,2760.127
72.36308,2616.6768
10.536445,1981.3204
56.895588,2836.1553
10.416305,1328.0986
28.332232,2615.6443
54.723858,2056.6682
39.682865,1886.838
79.16208,3179.5054
43.721806,2296.418
41.51021,1898.508
3.7966232,682.4797
103.89304,2804.8523
45.256744,2180.8284
78.11591,2908.0183
46.617233,2925.6675
108.311165,3247.4653
7.23079,699.4143
70.93383,2652.2402
95.01316,2619.6685
100.83157,2326.4673
11.576978,1248.3651
49.241882,2409.0525
48.585453,2805.5916
51.35415,2920.7058
74.136246,2751.8665
66.852486,3948.4602
33.108116,2431.0984
66.86064,2067.267
31.653687,3102.3672
107.4338,3052.59
100.54604,3222.1387
61.786327,2772.8787
67.8706,2916.016
43.211628,3099.2947
66.4645,3385.3506
14.118823,1245.1672
57.973106,2743.9297
3.9846184,963.0282
95.8471,2822.4805
5.570788,918.0933
24.501385,1878.7664
56.78917,2676.56
13.700188,2300.9368
45.205643,2593.7798
84.328545,2832.1763
80.54793,3656.3489
46.27443,2197.849
3.6423755,939.074
87.39155,2596.2363
90.25732,2834.6555
23.261349,1612.1232
52.434647,2387.0496
16.643612,1251.2444
37.06464,2655.2249
71.90614,2217.0703
22.566622,1814.0748
20.238993,2244.473
25.243834,2400.4053
8.890437,913.28705
18.78236,961.1649
20.399675,2116.1023
96.72308,2628.3616
30.981388,1970.4105
87.58556,3379.4216
45.38398,2595.2517
2.131245,555.61755
22.292135,1806.1858
32.394543,1689.2909
51.233597,2385.5198
111.62213,2621.3943
88.69584,2931.6016
90.24427,3204.264
97.91762,1572.7339
107.13505,2546.1353
100.22887,4483.314
33.611267,2705.023
94.86315,2310.6748
16.636934,1545.9603
83.03451,3157.4475
80.859764,2759.9844
91.12255,2608.8486
51.40828,3516.4006
38.382282,1433.0947
35.99159,2220.0352
15.939239,1945.2526
59.334972,3512.377
69.73877,2632.5698
5.6454806,1702.3687
8.938572,911.6778
85.75188,3797.024
53.743195,2775.8855
79.29368,2957.0078
3.174987,1169.6208
27.347748,1699.3713
109.36123,3622.4868
39.928314,3084.6108
14.147725,1013.7109
29.365631,2430.9343
86.70534,3903.0166
60.07728,2862.5002
21.835241,1575.9551
14.5476885,1547.8104
121.08582,3010.5542
93.155716,2986.2305
52.641407,1455.4076
1.9783912,781.53827
88.94092,3214.7244
93.39771,2429.931
40.907722,2446.1165
27.179375,2357.8765
48.02595,3030.985
67.58286,3546.0134
78.54302,2591.099
77.72519,3505.8152
23.467836,2295.137
86.009384,3138.7632
3.0322359,965.5908
66.37964,4804.811
80.159966,2230.2454
90.61585,2875.8687
59.388386,2329.676
46.312862,1996.7955
58.25959,1568.5386
72.82812,2489.1614
2.4799752,1052.8438
62.653763,2269.5923
28.252317,1405.0237
48.15947,2422.153
38.81337,1469.967
50.889862,2922.7673
24.362593,1997.5498
112.13254,4097.7
85.23197,4124.5557
103.24687,3067.1245
23.856468,1407.9316
21.62727,1978.9174
68.30749,2723.5908
14.949307,1184.523
57.71826,2275.985
48.61043,2662.3037
41.761784,2493.1914
17.78641,2163.0264
76.0691,2819.2742
38.896835,2428.5217
5.557834,969.1964
5.476214,1550.7074
41.25022,1753.835
67.67641,2051.394
99.98097,3154.9058
66.19945,2803.5542
77.575264,2979.7349
96.9005,2015.17
34.617474,2986.8923
82.79304,3263.7969
32.98748,1897.572
76.18325,2890.8342
27.062374,1605.0082
86.56562,2461.3723
41.380756,2139.7627
73.67674,2964.4626
53.527336,2854.1135
29.866554,2356.9553
69.475784,2266.6382
82.76185,2758.2605
9.243397,1804.0051
50.396965,2412.6985
106.18114,2657.3762
18.955627,1827.2859
39.70431,2215.7402
46.461777,1901.292
113.90994,3019.794
11.045887,922.19025
76.62851,2103.105
57.009323,1913.2286
95.55205,4083.3147
52.7484,2620.9207
74.86791,3670.251
83.79448,3439.8838
98.013016,4289.872
23.414864,1569.3988
28.608335,1794.4116
44.38416,3336.4834
9.739073,1024.4385
61.09733,3681.4502
86.31884,3551.1
42.765324,2910.395
2.1009355,557.3256
51.13409,1979.3424
57.682816,3314.3958
41.06204,1037.671
60.855255,2536.4648
52.593456,2590.8042
112.03662,4130.9507
42.859543,2575.9585
117.073875,3253.054
81.07705,2672.056
4.309415,487.68787
9.01752,1110.9486
5.9611506,1045.0859
53.760582,3556.492
84.605,2281.9192
87.394104,2792.7114
106.61898,2607.9985
126.68128,2091.8071
20.353474,1376.963
38.495663,2187.196
28.045248,1868.2997
32.609867,1972.011
21.898579,1731.7288
109.77841,3287.894
72.178665,2016.7676
64.40611,1502.9951
64.44629,3464.9478
66.67154,2776.0676
78.02318,2370.8684
93.5961,2586.7605
5.83558,1577.1735
49.00236,1617.4695
24.111198,2761.4036
80.179474,3448.2876
10.848151,1140.0258
41.008705,3532.0688
76.55987,3140.836
20.399849,2138.6082
53.55626,2386.0847
102.7627,3760.4907
33.477398,1946.6984
84.69613,3132.4841
100.07266,3252.206
47.40611,1963.2545
103.50249,3496.879
106.31896,2824.1213
71.91341,2814.2686
6.1884127,1431.0298
25.234043,1522.5139
25.10825,2002.7461
47.962902,3020.1978
68.7306,3382.611
13.778476,1910.0077
19.870333,1224.1915
30.912983,2327.348
18.969793,1458.2809
24.46913,1581.065
21.666746,2046.5443
104.316475,4290.8857
23.809216,1961.4099
20.1343,1564.6445
85.96009,3727.9956
27.786722,1125.1018
7.2063565,1013.7025
55.400642,2634.8086
31.91081,2496.036
32.44725,2575.8862
14.3712225,1256.7858
80.963,3658.1052
82.03471,2210.5615
27.015736,3063.673
78.90955,2918.4583
90.80787,2350.1812
92.83642,3095.0337
45.618103,2364.47
11.838229,1321.2512
35.256382,1846.1702
102.819115,2903.9543
75.71751,3271.7344
3.1050835,774.93256
80.03314,2856.3323
92.03089,2758.347
37.766785,2485.3691
82.745705,2118.295
73.02735,2708.1162
22.021652,411.6126
81.50939,3180.726
64.26962,2328.0974
69.051704,3320.1345
108.57229,2200.9006
89.35376,2537.1392
44.71056,2216.959
95.38319,2190.1172
65.44303,3172.8228
72.3672,2389.77
12.156789,1669.3124
51.1508,2156.3447
22.853384,1800.7532
31.66144,1509.6108
83.99452,2493.509
86.08232,3940.2756
61.962902,4054.9346
105.25361,3033.4756
62.65736,2904.8418
47.157467,2990.8176
11.095143,1842.7418
78.11572,4114.2344
41.3317,1545.295
99.40219,3710.9219
21.530594,1649.4067
66.22499,2585.5012
5.2221007,1149.4238
82.03516,3152.8833
93.16333,3188.0813
49.81171,1864.9861
13.290656,1421.7535
34.364105,1819.7719
37.806137,1483.5991
49.579136,2650.924
19.087837,1102.2688
54.75688,2133.4497
66.230354,2838.4636
17.890781,1676.0275
60.677708,3044.9048
23.232174,1955.6865
25.123692,1782.8118
70.38197,3678.329
4.3347716,1528.7667
56.010494,3547.1301
83.004654,3533.686
100.03487,3571.527
20.02821,1835.5433
49.391773,2518.516
36.232788,1892.9766
11.254,1750.387
42.855125,2229.8066
83.31386,1887.5781
22.370762,2074.4614
26.994816,2191.478
35.966938,1807.4034
6.7065797,963.72046
86.07657,3094.0715
49.119663,3116.0625
53.42886,2204.3135
100.87701,3119.3315
50.1347,3162.624
37.152767,1848.6921
38.463478,2950.27
28.822018,1421.8539
55.861256,2261.4233
59.90547,3092.8752
25.56001,2569.3296
14.162243,1349.9683
10.673903,1015.45593
5.7551475,1501.5043
72.21249,3253.2332
21.402533,2753.435
68.11492,2632.2336
55.05662,3253.876
23.289349,1799.9513
57.353157,2710.2449
16.50546,1768.4921
5.088205,1262.3167
125.963,3420.0378
79.12397,2956.0925
41.748783,1637.5125
21.898748,1479.5197
83.787186,3032.1868
70.71568,3706.116
4.13279,934.48706
39.715626,2705.8408
23.358551,2134.5042
21.52831,1375.4762
21.983885,1337.239
53.467175,2529.984
97.20653,3561.3154
2.7630901,378.96588
52.430904,3316.2136
87.1054,2616.6738
98.35567,2461.9888
79.63938,3148.678
19.391722,1042.992
89.00842,3445.581
88.09612,4288.199
72.50487,2402.3232
48.322784,2919.6072
14.557672,905.01697
38.02527,1831.5422
58.75986,1774.6047
66.130325,2686.0244
53.767666,3346.4863
98.92847,3050.7354
91.62827,2160.407
6.656425,1165.5381
37.742653,1554.6012
69.72664,2317.242
58.205967,2248.4807
93.5203,3302.742
89.014854,3012.0942
49.68954,2053.5312
98.62515,3155.4243
116.212524,3938.6812
90.75643,2790.6592
98.49485,3794.84
59.384697,3778.4592
62.62331,2347.8325
23.114622,2269.2144
51.95193,1860.1809
29.724075,2168.7847
86.884315,3137.0852
26.7247,1730.4662
3.4971306,669.2717
114.33262,2802.948
45.87663,2252.6584
29.079676,2231.9631
8.736522,761.5992
3.2104251,1408.816
51.53602,2057.5054
75.15505,2604.7986
30.901695,2407.847
80.080956,1802.5099
18.288132,2024.2098
117.8455,3493.8328
37.42232,1999.2999
58.339287,495.31485
67.62113,3693.608
19.738808,1422.6644
25.233004,2499.0793
50.211697,3158.668
8.200622,678.1587
21.684923,1584.6531
93.26219,3699.4255
106.33013,1862.9514
33.09036,3693.7173
35.433525,2160.1846
36.665165,2220.124
66.8533,3430.7341
6.9716835,981.06177
13.053446,1028.545
77.88208,2827.04
54.792065,2439.7363
95.63604,3003.8433
74.898895,3083.712
21.420078,1371.8628
28.899078,1686.729
57.663723,2861.7764
20.107174,1807.191
68.41258,3435.3875
60.574986,2870.2332
53.932377,2906.5933
37.47357,2787.7244
66.18913,2394.0654
73.6442,2778.229
9.426231,1062.535
40.05102,1815.0192
56.919994,1465.3809
8.462592,920.6446
67.94485,2372.0962
88.33269,2574.7236
5.0011916,1011.7578
103.32153,3540.576
39.38436,2409.1443
116.33415,3838.1064
13.749341,1274.2773
32.763992,1901.4174
86.57737,2810.8477
44.703735,1949.2266
42.765457,2687.6099
